season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,209
4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,267
4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,392
1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,20
3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,132
3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,310
4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,8
2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,684
2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,115
1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,5
2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,241
4,0,10,21,0,4,1,1,0.46,0.4545,0.88,0.0896,195
3,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,677
3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,37
3,0,9,1,0,5,1,1,0.42,0.4242,0.67,0.194,26
3,1,8,19,0,3,1,2,0.66,0.6212,0.74,0.0,580
2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,233
4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,206
3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,14
2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,125
2,0,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,210
3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,179
4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,4
2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,173
1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
1,1,3,5,0,1,1,1,0.34,0.3333,0.61,0.194,16
3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,540
1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,190
2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,252
2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
4,1,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,4
3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,140
2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,111
3,0,9,5,0,3,1,1,0.58,0.5455,0.88,0.1045,31
2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,338
4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,52
1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,58
1,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,6
1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,75
4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,201
4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896,196
4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,73
1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,88
4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,6
1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,156
2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,424
2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,312
3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,19
4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,176
3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,256
4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,285
4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.0,105
1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,242
4,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,424
3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,397
4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,181
1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,170
3,0,9,0,0,6,0,1,0.46,0.4545,0.72,0.1642,108
4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13
3,0,9,17,0,2,1,1,0.74,0.6667,0.51,0.2239,579
4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,200
1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,539
1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,180
3,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,121
1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,70
1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,129
1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,20
1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,44
4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,345
3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,238
4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,155
2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
2,0,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,122
2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,4
2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,812
2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,30
4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,197
2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,266
4,0,11,0,0,1,1,1,0.46,0.4545,0.77,0.2836,16
3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,138
2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,184
3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,454
3,0,7,12,0,3,1,1,0.82,0.803,0.59,0.0,149
3,0,8,4,0,5,1,1,0.64,0.5758,0.83,0.0,8
3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,173
1,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284,122
3,0,9,11,0,4,1,2,0.68,0.6364,0.65,0.1343,159
2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,304
2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,435
1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,239
2,0,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,171
3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,185
4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,5
4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,365
3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,37
4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,326
2,1,4,9,1,1,0,1,0.62,0.6061,0.69,0.2239,297
1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,88
2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,556
2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,16
3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,254
4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,27
1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,70
4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,359
3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,277
4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,224
3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,454
4,0,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,5
3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,11
3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,42
3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,269
3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,865
4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,500
3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,377
2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,537
2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,223
2,1,5,20,0,5,1,1,0.62,0.6061,0.25,0.1343,341
1,1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,112
3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,40
2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,2
4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,72
2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.194,420
3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,191
1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,69
2,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045,59
1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,240
4,0,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,87
3,0,8,18,0,6,0,2,0.72,0.697,0.79,0.4478,211
1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,76
2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,2
1,1,3,0,0,0,0,1,0.26,0.2879,0.44,0.0896,69
2,1,5,23,0,1,1,2,0.58,0.5455,0.78,0.1045,75
4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,88
2,1,5,21,0,4,1,1,0.5,0.4848,0.42,0.194,230
2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,11
2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,22
1,1,12,12,0,1,1,2,0.24,0.2273,0.56,0.194,224
4,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,356
1,1,2,19,0,2,1,1,0.36,0.3333,0.46,0.2985,304
4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,165
1,1,3,14,0,2,1,1,0.64,0.6212,0.53,0.3284,212
1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,7
3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,170
1,1,12,5,0,0,0,2,0.26,0.2273,0.48,0.2985,2
3,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,64
4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,310
1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,527
2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,18
2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,181
4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,386
2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153
3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,315
1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,2
4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,6
2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,189
4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,117
3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,80
1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,4
4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,612
3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,33
1,1,3,9,0,6,0,1,0.24,0.2121,0.41,0.3284,148
3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,217
4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,28
4,0,12,23,0,6,0,1,0.3,0.303,0.7,0.1343,85
1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0.0,43
3,0,9,9,0,6,0,2,0.48,0.4697,0.67,0.2239,177
4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,62
3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,857
4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,138
2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,10
3,0,9,15,0,3,1,3,0.62,0.5455,0.94,0.1045,58
3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,820
2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,433
4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,405
2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,5
1,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,321
3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,500
3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,44
2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,23
3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,236
3,0,9,5,0,0,0,1,0.64,0.5758,0.83,0.1343,6
4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,92
1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,59
1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,18
2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,329
4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,8
2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,438
3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,6
4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,233
2,1,5,6,0,4,1,1,0.44,0.4394,0.72,0.2239,139
2,0,4,7,0,3,1,1,0.44,0.4394,0.94,0.0,237
2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,5
3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,40
4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,79
3,1,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,395
3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,233
3,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,519
2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,571
2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,159
3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,117
4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,750
3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,5
1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0.0,11
4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,278
4,0,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,102
4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,270
1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,94
3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,209
2,0,5,10,0,0,0,2,0.66,0.6061,0.83,0.2239,251
3,0,9,12,0,2,1,1,0.72,0.6667,0.58,0.2239,187
1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18
3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,900
1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,17
2,0,5,17,0,0,0,1,0.74,0.697,0.7,0.2836,383
4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,7
3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,191
3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,123
4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,408
4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,63
3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0.0,403
4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,6
4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,155
3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313
4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0,7
3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,7
2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,40
1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,119
3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,171
1,0,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,225
2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,5
2,1,5,8,0,1,1,2,0.5,0.4848,0.82,0.194,639
1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0.0,388
2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,217
1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836,117
2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,121
3,0,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836,463
2,0,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,172
2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,85
3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,128
2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,111
2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,28
2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,5
1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,1
4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,18
3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.194,202
4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,69
3,0,9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,200
4,1,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,92
2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,195
1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,81
1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,97
2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,135
4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,106
1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77
1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,127
3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,487
4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,634
1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,61
1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,142
1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,1
1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,239
2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,95
3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,39
1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1
2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92
1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1
3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,203
1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0.0,99
4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,154
1,1,3,7,0,0,0,1,0.22,0.2273,0.69,0.1343,17
1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,283
1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,95
1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,154
4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0.0,31
2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,267
4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,56
2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,245
3,0,7,10,0,6,0,1,0.72,0.6667,0.54,0.194,322
4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,68
1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1
3,1,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,208
4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,340
1,0,2,6,0,6,0,3,0.2,0.2576,1.0,0.0,4
2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0.0,14
2,1,5,14,0,0,0,2,0.6,0.6061,0.64,0.1045,518
1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,11
1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045,54
2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,246
3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,516
3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,306
2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,44
3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,8
3,0,9,21,0,0,0,1,0.64,0.6061,0.69,0.0,159
2,0,5,3,0,0,0,1,0.5,0.4848,1.0,0.1045,33
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,81
1,1,12,22,0,5,1,1,0.26,0.2273,0.44,0.2985,63
1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,260
1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,219
4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,237
1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,34
2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,15
3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,362
4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,227
1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
1,1,3,13,0,1,1,2,0.54,0.5152,0.32,0.2537,250
4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,197
1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,220
2,0,4,7,0,0,0,2,0.5,0.4848,1.0,0.0,27
1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0.0,61
1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,97
3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,476
1,0,1,7,0,6,0,1,0.2,0.2576,0.86,0.0,3
2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0.0,79
4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,159
2,0,5,12,0,2,1,1,0.76,0.6818,0.45,0.3881,170
4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,366
3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,151
2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,10
1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,192
1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,359
2,0,5,3,0,0,0,2,0.52,0.5,1.0,0.0,32
4,0,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,254
3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,12
4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,4
2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,297
2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,376
1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,100
4,0,9,13,0,6,0,1,0.64,0.5909,0.78,0.0,460
3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,84
3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,210
4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,175
1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,80
4,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,39
3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,8
1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,62
1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,128
1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,35
3,1,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,383
3,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,103
3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,293
2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,308
2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239,5
4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,6
3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,71
1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,38
3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,6
2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,239
4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896,21
1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,132
1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,187
1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,470
4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,14
1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,143
4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,15
3,1,8,15,0,0,0,2,0.64,0.6061,0.65,0.0,276
1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
2,0,5,17,0,2,1,1,0.84,0.803,0.53,0.2239,495
2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,275
3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,196
4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,237
3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,162
4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,72
3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,37
3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,190
4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.0,5
1,1,3,13,0,6,0,1,0.32,0.303,0.29,0.2836,357
4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,467
2,0,3,18,0,4,1,2,0.3,0.303,0.87,0.1343,177
1,0,3,7,0,0,0,3,0.42,0.4242,1.0,0.4478,5
2,0,5,3,0,4,1,1,0.6,0.5455,0.88,0.0896,4
2,1,5,10,0,4,1,2,0.52,0.5,0.77,0.0,168
2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0.0,4
2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
3,0,9,22,0,4,1,2,0.62,0.5152,1.0,0.0896,187
2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,45
3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,87
4,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,383
2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,32
3,0,9,2,0,0,0,1,0.66,0.6061,0.83,0.194,60
